0.21856,-0.041673,-0.28614,-0.37986,0.15385,0.070496,0.47049,-0.076118,-0.0049664,0.13542,-0.0054726,-0.26483,0.15772,-0.13918,-0.21865,0.07532,-0.17873,0.12346,-0.00085788,0.22798,0.25559,0.19103,-0.26178,-0.083957,-0.075615,0
-0.19567,-0.066752,0.00031429,-0.27572,-0.1391,-0.19446,-0.098386,-0.18011,0.20298,0.16707,0.13809,-0.080666,-0.21051,0.093025,0.37335,0.17937,0.28383,0.12977,0.3635,-0.13748,-0.087458,-0.33376,0.29943,-0.074844,-0.0021859,1
-0.15616,0.050161,-0.25801,0.36446,0.2998,-0.0050592,0.027811,-0.14196,0.13191,0.17205,-0.34299,0.29735,0.20913,-0.27639,0.21541,0.15088,-0.11716,-0.12848,-0.25438,0.16229,0.065152,0.017735,-0.184,-0.24601,-0.017234,1
0.20635,-0.099847,0.07956,-0.12433,0.11068,0.099809,0.12237,0.061754,0.12897,0.15004,0.27603,0.21166,0.3918,-0.31248,-0.013245,-0.082327,0.36819,-0.24128,0.16225,-0.038949,-0.10451,-0.16283,0.28664,-0.027681,0.35274,1
0.18452,0.065006,0.372,-0.035909,-0.13502,-0.097578,0.12791,0.093192,0.35592,-0.17322,-0.26033,-0.15527,-0.030645,-0.021626,0.16401,0.076395,0.2358,0.24747,0.26599,-0.41391,0.062391,0.086431,-0.3401,0.017137,0.01764,1
-0.066924,-0.085763,0.014437,0.048957,0.04007,0.19205,-0.29794,-0.17378,-0.29417,0.10797,-0.11668,0.40896,-0.1681,-0.40391,-0.34195,-0.024755,0.17555,0.18782,-0.25174,-0.058615,-0.037622,-0.22854,0.11462,0.19572,-0.046032,0
-0.24735,-0.23895,-0.070818,0.21408,0.033406,0.046407,0.091373,-0.2583,0.024669,-0.17112,-0.022916,-0.10527,0.052787,-0.098262,-0.086103,-0.027271,0.48699,0.052844,-0.13452,0.34707,0.017901,-0.036835,0.18433,0.26526,-0.45378,0
-0.1356,-0.47308,-0.060489,-0.11605,-0.25431,0.083598,0.35954,0.073979,0.19178,0.21555,0.095659,0.12758,-0.092453,0.2929,0.2646,-0.26851,-0.067001,0.1617,0.34174,0.014446,0.1117,0.01588,-0.14686,0.036602,0.076765,1
-0.17509,0.085538,-0.24985,0.049964,-0.034453,0.21109,0.38048,0.50549,0.11639,0.23298,-0.28195,-0.037504,-0.2126,0.10712,-0.048742,0.10634,0.46448,0.032098,0.044653,-0.033499,0.0077096,-0.033006,0.0019974,0.085945,0.059669,1
0.31225,0.015072,-0.17837,0.16824,-0.065327,-0.3763,-0.16438,-0.082601,-0.015428,-0.22927,-0.16926,-0.3512,0.11832,0.13944,-0.37632,-0.068235,-0.38644,-0.17605,-0.0090834,0.065598,-0.11573,-0.18922,-0.13041,0.062629,0.15195,0
0.015079,0.28582,-0.12344,-0.22163,0.18864,0.065339,0.17142,-0.13558,0.24899,-0.10352,0.07636,-0.082695,0.13849,0.15278,-0.0031878,-0.16546,-0.45601,0.12227,-0.17202,0.48258,-0.13263,-0.16581,-0.26212,0.088375,-0.062023,1
0.13537,0.1886,0.32161,0.31177,0.31551,-0.37446,0.13083,0.076918,-0.035152,-0.094063,-0.11276,-0.07027,0.20157,0.024554,0.051312,0.27955,-0.062365,-0.27682,0.22499,0.021463,-0.38497,-0.17395,0.075742,-0.09827,0.086378,1
-0.2102,-0.033183,-0.4039,0.37091,-0.25113,-0.081258,-0.34946,-0.061153,-0.077984,0.01752,0.30445,0.19976,-0.11178,-0.039101,0.087938,0.26569,-0.16204,-0.032451,-0.20055,-0.036542,-0.023696,-0.26197,-0.27617,0.082503,0.077571,0
-0.0679,0.15126,0.12425,0.22081,-0.060345,-0.15318,0.28314,0.088306,-0.15897,-0.15922,-0.067171,-0.12737,0.18214,-0.087872,-0.054293,-0.33487,-0.23271,0.27028,-0.24315,-0.041926,0.36575,-0.2203,0.29375,-0.14735,-0.29582,1
0.36643,0.20449,-0.019361,0.31546,-0.00402,-0.12954,-0.17482,-0.24623,0.18432,-0.0943,-0.19873,-0.10615,0.023136,-0.26592,-0.12438,0.12184,-0.16157,-0.1718,0.32229,0.3763,0.23636,0.24294,-0.0099972,0.034365,-0.059919,0
0.47827,0.084568,0.37239,-0.077368,0.021244,-0.13861,-0.17691,-0.098619,0.072125,-0.41239,-0.0083838,-0.28115,0.35223,0.16503,0.04882,0.035208,0.2247,0.15499,0.025451,0.17605,0.04413,-0.080939,-0.044705,-0.015787,0.18042,1
-0.058598,0.41639,0.25764,0.23593,-0.0018845,0.094078,-0.26375,0.045927,0.2469,0.18282,0.35918,-0.08465,-0.071261,0.2561,0.12767,0.11878,-0.26988,-0.033702,-0.10518,-0.016244,-0.20525,0.31619,-0.20978,-0.0050453,-0.13246,1
-0.40833,-0.011959,0.17507,-0.051113,-0.12975,-0.30211,0.27348,0.043193,-0.046733,0.013454,-0.2247,0.16336,0.38084,0.12338,-0.093908,0.22592,-0.28596,-0.27265,0.078237,0.037758,0.056494,-0.22362,0.06432,-0.30675,-0.018419,1
-0.23256,0.17477,-0.035581,0.1419,-0.059323,0.12125,0.25719,-0.24241,0.015999,-0.032401,0.041636,0.31718,0.12498,0.23269,-0.018888,-0.3467,-0.38493,-0.14257,-0.32441,0.032558,0.27055,-0.22994,0.014964,-0.21659,0.094174,1
-0.34055,-0.12922,0.13579,-0.14122,0.17313,-0.0078213,-0.037423,0.17991,0.036907,-0.26123,0.14151,0.2537,-0.19296,0.20514,-0.15879,-0.17523,0.28889,0.074456,-0.28994,0.029956,-0.1326,-0.31229,-0.06014,-0.33128,0.27109,1
-0.040945,-0.02114,0.10197,-0.014169,0.0035464,-0.2541,0.0099624,0.42011,-0.24566,0.029745,0.26831,-0.4337,0.08026,0.22206,-0.075992,-0.011664,-0.19363,0.1576,0.47807,-0.055194,0.10849,-0.1174,0.10601,-0.050844,0.17268,1
0.19635,0.21888,-0.1579,-0.15428,0.2444,0.024022,0.13923,-0.16802,-0.12917,-0.29149,0.39371,-0.038583,0.075752,0.30866,-0.09663,0.20469,0.063685,0.0065978,0.16985,-0.2221,-0.29052,0.0032189,0.38341,-0.16446,0.075746,1
-0.24647,0.0068911,-0.0030068,-0.13473,0.11868,-0.12134,0.33041,-0.39491,-0.062103,0.24941,0.087743,0.11034,-0.10581,-0.091513,0.058937,0.25393,0.20354,-0.19091,-0.16531,-0.3253,-0.079399,0.19223,-0.23309,0.27469,0.2638,0
0.20584,0.16503,-0.029055,-0.25408,-0.081519,0.07444,-0.28505,-0.18502,-0.2685,-0.064498,0.055697,0.040678,0.41397,-0.21297,0.13404,-0.47813,-0.17233,-0.14521,-0.12869,0.0083309,-0.051393,0.14588,-0.12874,0.27867,0.086253,0
0.25364,-0.31192,0.13678,0.0090965,-0.19356,-0.30789,0.056594,0.13948,-0.14289,-0.11194,0.31505,-0.13594,0.018035,0.10026,0.15064,-0.23911,0.21579,-0.065677,0.25159,0.035791,0.060058,0.37263,0.060293,-0.30358,-0.26461,0
0.19408,0.21631,-0.66785,-0.15942,-0.11329,-0.059624,-0.16407,0.054056,0.057429,-0.02809,0.01763,-0.16932,-0.28815,-0.048181,0.12202,0.30385,-0.055039,0.22221,-0.2599,-0.04413,-0.004842,-0.027167,-0.1348,0.093434,0.1506,0
0.20042,-0.1186,0.24311,-0.32279,0.12738,-0.11166,-0.017585,0.11967,-0.026616,-0.1435,0.27317,-0.11595,-0.12847,-0.00032493,-0.23653,0.25443,-0.13644,0.22418,-0.047863,0.2232,-0.41534,-0.2053,0.12713,-0.34236,0.15355,0
0.16056,-0.12411,-0.16867,0.22092,-0.15799,-0.22379,-0.12374,-0.060025,0.25319,-0.33164,0.19567,-0.22565,0.043465,-0.29445,-0.19115,-0.23096,-0.35921,0.056205,0.17251,-0.031986,-0.41174,0.092557,0.041046,0.031331,-0.045881,1
-0.12137,-0.39247,-0.11682,0.056011,-0.11408,0.10667,0.23185,-0.41929,-0.060981,-0.16861,0.063602,-0.20702,-0.07383,-0.39418,-0.021346,0.027347,0.13315,0.25481,0.28302,0.059736,-0.088605,-0.020096,0.15475,-0.12932,0.32275,0
0.11364,-0.17218,-0.17267,-0.22531,-0.15229,0.34556,0.012622,0.094833,-0.16652,0.27296,0.21875,0.36992,0.16275,0.12095,0.0028685,0.34977,0.18776,0.2402,0.090017,0.025165,0.10094,-0.28599,-0.26643,0.075786,0.065692,0
0.26113,0.26119,-0.009162,0.08156,-0.15057,0.1898,-0.44621,-0.018195,0.26394,-0.18511,0.2639,-0.25988,-0.1944,0.20815,-0.13762,0.0047593,0.19347,0.2858,0.10417,0.057866,0.026294,-0.067585,0.0019179,-0.090358,-0.33286,1
-0.073849,0.25076,0.039059,0.024599,0.086875,-0.084695,0.095867,-0.51163,0.024011,0.14761,0.18371,-0.20181,0.080308,0.095129,-0.2778,-0.19003,-0.021844,0.0049613,0.42844,-0.15635,0.19221,-0.11886,0.33909,0.1722,-0.11843,1
0.28652,-0.36627,0.071034,-0.25021,0.015837,0.026603,-0.361,-0.27463,0.10245,0.0075422,0.042792,0.15771,-0.049076,-0.10571,-0.045509,0.11866,0.15628,0.079145,0.15823,0.058958,0.32687,-0.011212,-0.30013,-0.32148,-0.28776,0
-0.10484,-0.011546,-0.1416,0.33023,-0.11889,0.23962,0.24958,0.27102,-0.16352,0.13473,0.011258,0.06733,-0.34617,-0.21474,0.2686,0.081675,0.43908,0.13042,-0.055637,-0.0083383,-0.19672,0.23814,0.00054712,0.081308,0.20781,1
0.23775,0.20764,-0.18016,-0.10903,-0.093359,0.11706,-0.10291,0.11896,-0.002531,0.030309,0.10079,-0.13967,-0.018953,0.4517,-0.17638,-0.078544,-0.14533,-0.36903,0.014741,0.1606,-0.21472,-0.36046,0.41987,0.0061966,0.030307,1
0.090436,-0.10409,0.062261,0.065129,-0.080226,0.26751,0.12773,-0.43709,-0.44194,-0.20601,0.10399,0.029031,-0.22733,0.059462,-0.33624,-0.28506,0.019157,-0.020156,-0.1688,0.18595,-0.11462,-0.083581,-0.31305,0.081,0.0056881,0
-0.15482,0.3498,0.1448,-0.091397,-0.39525,-0.050707,-0.17656,-0.2283,0.1107,-0.099162,-0.046674,0.071508,-0.20475,0.30514,0.080399,-0.14452,-0.15644,-0.023939,0.33573,0.16141,0.138,-0.058268,-0.27102,0.35479,-0.070191,1
-0.18114,0.28416,-0.13558,-0.041846,-0.2722,0.17502,0.34236,0.0065974,0.19586,0.12225,0.11556,0.12365,0.26661,-0.28757,-0.37862,0.24877,-0.037285,-0.095975,-0.064401,0.016221,-0.21917,0.10426,-0.010013,-0.0049013,-0.3596,1
-0.017935,-0.10041,0.0089373,0.20544,-0.00090461,-0.22919,-0.42989,0.089116,0.18513,0.14849,0.13244,-0.17713,0.05066,-0.19662,0.38431,0.26359,-0.077234,-0.006203,-0.076316,0.17097,0.08417,-0.23905,0.089044,-0.44895,0.15371,1
0.017845,0.034142,-0.28543,-0.06852,-0.059247,0.16758,0.39383,0.11285,0.097633,0.18809,0.1425,-0.097001,0.16829,-0.30058,0.071038,0.27575,0.039613,-0.4042,-0.057099,0.12763,0.055348,0.12626,-0.039053,-0.45407,0.16535,0
0.14507,0.13428,-0.055474,0.027251,-0.12367,0.037862,0.035142,0.14965,0.32075,0.091709,0.15231,0.092978,-0.15401,0.040275,-0.0035022,-0.41126,-0.33966,-0.058786,0.080683,-0.51862,-0.14918,-0.13254,0.09865,0.056629,-0.36341,1
0.11845,0.30695,0.177,-0.010387,-0.17157,0.092328,0.066151,0.33439,0.049365,-0.061083,-0.28106,0.51519,0.15669,0.035466,-0.13778,0.23571,0.017243,0.20853,0.058658,-0.33896,-0.11491,0.19117,-0.093492,0.087389,0.16425,1
0.41496,-0.081716,-0.002089,0.0088941,0.1559,0.01177,-0.34907,-0.21395,0.046962,0.19048,-0.073395,-0.1696,0.32227,0.035132,0.33672,0.11201,-0.32209,0.2579,-0.031788,0.072559,-0.2243,0.061283,-0.27241,-0.13854,0.036327,0
0.091802,-0.16311,-0.13716,-0.076106,-0.034756,-0.062965,-0.094931,0.50514,0.11101,0.20145,0.31971,0.34119,-0.25123,-0.058175,0.063729,0.047861,0.23747,-0.064918,0.027743,-0.25857,-0.29682,0.060802,-0.02028,0.12248,0.30196,1
0.018038,-0.012053,0.12795,-0.11503,-0.16627,0.16511,0.14553,0.059245,-0.028022,0.10084,0.10099,-0.2367,0.072913,-0.27369,-0.33565,-0.28176,-0.23277,-0.48447,-0.12163,0.027171,0.011855,0.34199,0.064405,0.26185,0.21596,0
0.25749,0.14927,0.016396,0.1572,0.1264,0.32051,0.10131,0.27219,0.037116,-0.18539,-0.17907,0.054067,0.15388,0.108,-0.3351,0.027763,-0.19055,-0.45999,0.0019028,0.191,0.060378,0.27431,-0.16564,0.15706,-0.22106,0
0.0015159,-0.23656,-0.18151,0.18726,-0.2783,0.41175,-0.0051096,-0.25044,-0.11444,-0.14047,0.021772,0.2622,-0.048088,-0.18773,-0.38259,0.15528,0.079795,-0.18644,-0.0019297,-0.23475,0.062811,-0.051352,-0.24354,0.096201,0.29123,0
0.25008,0.16031,-0.068994,-0.0067286,-0.44814,0.30303,0.024441,0.21458,-0.11687,0.085976,-0.021333,-0.12029,-0.11269,0.47767,-0.032809,-0.27286,0.055653,0.19347,0.19922,0.090298,0.09225,-0.27031,0.09898,0.066164,0.17651,1
0.41738,0.23481,0.012572,-0.06419,0.29561,0.1023,0.043462,0.024937,0.36102,-0.0527,0.094282,-0.071684,0.29488,-0.086778,-0.21526,-0.065516,0.28285,0.060018,-0.25554,0.065269,-0.18531,0.32798,0.15754,0.17483,-0.15262,1
-0.17469,0.12646,0.031559,-0.1821,-0.14975,-0.035509,0.23741,-0.059172,-0.26079,0.42153,-0.25336,0.15226,0.11633,0.14269,-0.08779,-0.25799,-0.13049,0.13073,-0.097826,0.037401,0.11706,0.32975,-0.267,0.22535,0.32399,0
-0.36405,0.039469,-0.29456,0.020908,-0.23389,-0.18419,-0.15548,0.23225,0.039181,-0.13872,0.16369,0.092427,0.20993,0.21534,-0.22128,0.030497,0.16011,0.23775,0.33757,-0.23523,0.0011726,-0.11048,0.3222,0.21521,0.041491,1
-0.0020409,-0.22482,0.10251,0.025427,-0.27791,0.24748,0.24437,0.15171,0.15236,0.17004,-0.32331,-0.082871,-0.11319,-0.11558,-0.066351,-0.0093129,-0.15099,-0.014326,-0.035311,0.18613,-0.13829,0.054574,-0.59856,-0.27475,0.090206,0
0.23573,0.036392,-0.049574,0.13639,0.1897,-0.11777,0.26099,0.2641,0.044261,-0.063815,0.020862,0.14015,-0.19356,-0.19369,0.45575,-0.15313,-0.20804,0.3665,0.10532,-0.28519,0.3172,-0.02641,0.087596,0.044487,0.1452,1
0.049657,-0.27207,0.13638,-0.30074,0.43336,-0.18017,0.020641,0.32324,-0.043738,0.1922,-0.014487,0.081934,-0.0094222,0.28735,-0.11075,-0.024946,-0.052755,0.027549,0.15237,-0.37488,-0.23792,0.16309,0.28689,0.12079,0.023956,1
-0.094702,-0.078987,0.31099,0.1555,-0.15997,-0.44223,-0.09623,0.047757,-0.23181,0.29245,-0.28407,0.27036,-0.033474,0.12493,0.27014,0.11482,-0.025332,-0.11146,-0.13507,0.019441,0.24406,0.17083,0.32864,0.010589,0.081905,0
-0.25454,0.25828,-0.0169,0.20939,0.30454,0.27655,-0.19445,-0.037445,0.041104,-0.26219,0.26366,-0.2055,-0.12543,0.22217,0.17143,-0.060191,0.015876,0.14345,0.14706,0.29877,0.22931,-0.15714,0.35544,-0.012125,0.013149,1
0.18219,0.15879,0.29948,0.10737,-0.38903,0.11581,-0.20708,-0.16255,0.11545,0.2079,0.016575,-0.070914,-0.1956,-0.07181,0.12106,0.32832,0.14836,-0.077106,0.02242,0.10788,0.20924,-0.25289,-0.42643,0.21321,0.058868,1
-0.20728,-0.09208,0.043179,0.20927,0.27937,0.060219,0.35842,0.13561,0.0087409,0.097446,-0.35534,-0.16455,-0.0052382,-0.15512,-0.10144,-0.090556,-0.1679,-0.0010122,0.21361,0.35466,-0.37293,-0.1865,-0.054563,-0.24023,-0.18636,1
-0.042071,0.27479,-0.060209,-0.1354,-0.19979,-0.060694,-0.10691,0.098678,0.036747,0.02922,0.066086,-0.17574,0.36213,-0.061981,-0.11815,-0.59248,0.079985,-0.058855,0.36269,-0.29639,-0.11956,-0.072793,0.20745,0.072562,-0.037768,1
-0.012299,0.13164,-0.0078203,-0.057981,0.040819,0.1387,0.19976,0.22663,-0.32851,0.23429,0.14083,-0.07495,-0.25802,-0.34257,-0.1857,0.18216,0.1263,0.41442,-0.11715,0.018521,0.037791,-0.23514,-0.30004,0.22678,0.16472,0
-0.23835,-0.16584,-0.15803,0.14677,-0.18097,-0.029088,-0.049532,0.016599,0.09644,-0.21411,0.05195,-0.23659,-0.03583,-0.17613,-0.21995,-0.054909,-0.22778,-0.017343,0.10716,0.06461,-0.12806,-0.18079,0.20939,0.13889,-0.67473,0
-0.10028,0.040554,0.0016406,0.0065048,-0.063821,-0.25921,0.1306,0.23646,0.1835,0.0077164,0.078868,-0.18076,-0.029488,-0.020913,-0.39607,0.46048,-0.1581,-0.049125,-0.2813,-0.081934,0.26334,0.43896,-0.1438,-0.016741,-0.070225,0
0.13747,-0.25523,0.39566,-0.32807,0.0034889,0.12586,0.15903,0.33475,-0.18334,0.062882,0.024339,-0.084249,-0.21026,-0.20175,0.20525,-0.037551,-0.030548,-0.32634,0.088591,-0.20711,0.10838,-0.1622,-0.23275,-0.084187,-0.25957,0
-0.021819,-0.1689,0.41213,-0.0025712,-0.055639,-0.36902,0.024725,-0.11475,0.11038,0.1227,-0.11956,-0.2092,-0.16848,-0.10997,-0.089882,0.039881,-0.35491,-0.12452,0.31478,0.091567,0.21942,0.29809,-0.28871,0.062815,0.1985,0
-0.33725,0.36228,0.12808,-0.16619,-0.2,0.087335,-0.0046516,0.055551,0.12724,-0.28161,0.057604,0.11384,-0.073104,-0.31742,0.0083379,0.22964,-0.4813,0.11209,0.11758,-0.21529,0.11494,0.19885,-0.092807,0.14519,0.052451,1
-0.1742,-0.079957,-0.014726,0.2017,-0.0075906,-0.45464,0.29163,-0.13742,-0.185,-0.067522,0.44261,0.090506,0.25629,0.19277,0.10121,0.22112,-0.18832,-0.090107,-0.063812,-0.047793,0.15352,-0.11472,-0.23321,0.060445,0.2492,0
0.3192,0.18375,-0.12662,0.14989,-0.0048744,0.2308,-0.063607,0.23151,0.39262,0.16033,0.07761,0.057432,0.19342,-0.49895,0.3024,-0.1845,0.038943,-0.1561,-0.10746,-0.036301,-0.065828,0.19778,-0.13348,0.048092,0.10753,1
0.3784,0.037645,0.052961,0.16849,0.13588,0.47179,-0.097834,0.15705,-0.18558,-0.063886,-0.0017381,0.0189,-0.010736,-0.10933,-0.14856,-0.20529,0.026733,0.11565,0.30532,-0.074452,-0.25606,-0.22373,-0.2326,-0.11359,-0.37185,1
-0.095879,0.23757,0.27833,0.23212,0.12298,-0.17002,0.21485,0.48309,0.52181,0.10166,-0.029486,-0.10807,0.12767,0.046962,-0.016498,-0.15834,-0.092063,0.060437,-0.067996,-0.28767,0.154,0.030395,0.064452,0.096162,0.053722,1
0.049536,0.35846,-0.1035,-0.019837,-0.1817,0.011326,0.0089946,-0.039415,0.018644,0.05258,0.28154,0.35902,0.1714,-0.095159,-0.11157,0.18707,-0.02459,0.36991,0.24015,0.11226,-0.26989,0.29228,0.26244,-0.2916,-0.078348,1
-0.17893,0.0094089,-0.042095,0.33602,-0.011138,0.092527,0.13297,0.1204,0.2967,-0.10199,0.02984,0.061341,-0.27011,-0.068565,0.0069388,0.42044,-0.20084,-0.35539,0.079227,-0.32959,-0.14705,-0.22132,0.10264,0.24597,0.17776,1
-0.02265,-0.14308,-0.028458,-0.043907,0.40106,0.25298,-0.0038062,0.035606,-0.054021,0.16466,-0.14044,0.07722,-0.19322,-0.38049,0.1817,-0.5532,0.048463,0.16259,-0.16713,0.21612,-0.096359,0.17561,-0.051054,-0.069208,0.14947,1
-0.21955,-0.29125,0.24992,-0.046703,-0.17147,0.043919,-0.010391,0.20936,-0.22152,-0.19078,0.05906,-0.13203,0.094113,0.025471,0.52312,0.032952,0.17424,0.039609,0.38146,-0.091194,0.34648,0.052744,-0.092065,-0.12007,0.07036,0
